,precision,recall,f1-score,support
Pigeon_Guillemot,0.8461538461538461,0.7857142857142857,0.8148148148148148,28.0
California_Gull,0.3448275862068966,0.3333333333333333,0.3389830508474576,30.0
Glaucous_winged_Gull,0.5454545454545454,0.41379310344827586,0.47058823529411764,29.0
Heermann_Gull,1.0,0.9666666666666667,0.9830508474576272,30.0
Herring_Gull,0.3870967741935484,0.4,0.39344262295081966,30.0
Ivory_Gull,0.9310344827586207,0.9,0.9152542372881356,30.0
Ring_billed_Gull,0.6071428571428571,0.5666666666666667,0.5862068965517241,30.0
Slaty_backed_Gull,0.5,0.45,0.47368421052631576,20.0
Western_Gull,0.4838709677419355,0.5,0.4918032786885246,30.0
Anna_Hummingbird,0.5405405405405406,0.6666666666666666,0.5970149253731343,30.0
Ruby_throated_Hummingbird,0.5434782608695652,0.8333333333333334,0.6578947368421053,30.0
Rufous_Hummingbird,0.8260869565217391,0.6333333333333333,0.7169811320754716,30.0
Green_Violetear,1.0,1.0,1.0,30.0
Long_tailed_Jaeger,0.5172413793103449,0.5,0.5084745762711864,30.0
Pomarine_Jaeger,0.5,0.4666666666666667,0.4827586206896552,30.0
